video_id,video_title,user_id,author_name,comment_text,timestamp,like_count,label
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCfaQtwMubl42B1WR11qX6-A,@thejanuary,Multo gw❤,2025-11-26T15:20:31Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC8q-kZEhXPE5tEIrHDrMwSA,@tiwimulyati7683,Dari awal dengerin rasanya nggak mau udahan sing off-nya. Setelah sekian lama nunggu. Akhirnya sing off sama eltasya lagi.,2025-11-26T15:16:14Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCInqSqW9gRpqkNlgwCwyLUw,@apit_s,Akhirnya,2025-11-26T15:06:55Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC2Zo8I5aE3vT7KZyVDC6yyQ,@nauravikaniia2399,Izin download idola ku ❤🎉,2025-11-26T15:01:07Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCUt7SkGt6myJzgtr-859Tag,@resigs135,Kereen,2025-11-26T14:52:32Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCeA2JZ2VEOTMbSAtRW69rhw,@tika-i2s,Ini dia jug yg aku tunggu🥰🥰🥰🥰🥰,2025-11-26T14:28:55Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC4HnSpU0BYEZLsAFu6-czmw,@KhaiFauzi,Pasti gu sgt suka cokk,2025-11-26T14:23:07Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCelHuFRRWeMTt28vzb0sahw,@MosesSitompul-f1j,The song is very melodious 😊😊😊😊,2025-11-26T13:56:18Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCYra_GF16yEiz_v3C48yEwA,@qeishasabrina1984,BLUE VALENTINE ❤❤❤❤,2025-11-26T13:49:29Z,2,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCV19gQGJW31Li850X4JMw7A,@qonitahafidzoh5443,"selalu nagih sing offny kak reza,gk pernah gagal,pokokny keren, semngat terus kak reza,,,, ditunggu sing off selanjutny sama kak putri ariani😁😁😁",2025-11-26T13:48:28Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UChX2KAC68clY7vy5Gfp9RUA,@bakulmipitik,Tak sogok tak sogok mana nih,2025-11-26T13:46:58Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCSBjLfh_Acn-nelNkaWyvIw,@aufklarung457,"cakep banget lag reza,,",2025-11-26T13:37:14Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCg91DUO5sekSibMTFF_ggyw,@Pistachiobeegirl,GK ada we go up babymonster😭?,2025-11-26T13:31:26Z,1,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UChJHAXrqowoGyeggMlUw2kA,@abdillahdanar,aaaa cortis masuk dong yang GO! 😭😭🙌,2025-11-26T13:31:15Z,1,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCyt2n228lEjSVpSv0zFT1rQ,@yyyiirannn,Akhirnya engga ada jedag jedug lagunya,2025-11-26T13:17:02Z,1,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCPS5WmtP16OoSGNWStdL33w,@novisyafira5063,Anjirr anjirr anjirrr kerenn banget 🥺🥺,2025-11-26T13:15:14Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCyA6UhWlNVOF0La5UEIyKmg,@asihchenel177,"Yang aku tunggu""",2025-11-26T13:07:33Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC2OHlnLZPvKVCUlp_SNJBKQ,@Agilar47,Brave Eltasya.. duet ini yang mantaap..,2025-11-26T13:02:09Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCoAGS5nLANqunrjudqzsyxw,@imaismatunmaula980,"ommggg sukaa bangett, suka bangettt juga kalo bareng eltasya 🎉🎉",2025-11-26T12:53:14Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCcgaSlRHSDxxO43uiJkxzIA,@muhammadfazri1088,ga nyangka ikutin bang reza dari 2016,2025-11-26T12:43:41Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC0czmQTGgbat_U6_VsMl-rA,@bngpoetra115,Enak benerrrrrrr,2025-11-26T12:38:52Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCK95K8h-Am0BLxNn7ULa4RQ,@nurfazrianti,Aaaaa Cortis di notice juga thank youuu,2025-11-26T12:26:23Z,5,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCBDrCCKWvRc4CLA4fXfZLAQ,@DynoGt45,Multo nya 🥰,2025-11-26T12:24:57Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCu2G9iGzBHQ2TroosPZO2Sg,@novaaulia5909,Mendadak nyengir gw pas lagu cortis lewat❤😊😁,2025-11-26T12:22:49Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCt8EJwvFT9ct-cqR9IT7Q3g,@LiaAgustin258,Ya allah tambah cantik kk ❤,2025-11-26T12:22:45Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCL5uD5A18D2BRoEj3eTTX9g,@woodenboatofsouthsulawesi,"mau multo dong kak versi full nya, sy suka versi ini multonya",2025-11-26T12:16:55Z,1,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCao3SREvP5asmol0TJl__jA,@RayyanEvan-f8e,Ademmm,2025-11-26T12:10:34Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC0Q7x2zOvNQ3woUf_fdWj_w,@DayatM5s,23 hours ago😢,2025-11-26T11:57:39Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCqoCzDEcMxb9UbSz4B7v4TQ,@nuwy9665,kangen eka,2025-11-26T11:54:24Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCq1wHHZf-m13g-VqxmqRrVg,@wikesurya9229,AAAAAAA AKHIRNYA SAMA ELTASYA LAGIIIIII !!!!! WUHUUUUUU,2025-11-26T11:48:20Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC-h-83_e2uEBhG9SgzcrFXw,@zakkaal-baihaqi,kak tasya  ini udh ngegantiin maria eka kh?,2025-11-26T11:46:12Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCXSEXGc6xNb2VJ_uBtU1Jmw,@folksub,Enak enak enak,2025-11-26T11:35:30Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCRzC3Qhez2c9CsL7EyrbM5w,@ErnErn-v8y,Gk nyangka ada daisies sama the fate of Ophelia,2025-11-26T11:34:55Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCEVLtXcjeQhdt1GzKNIvzvQ,@AgustinTitin-o7b,tambahin lagu xodiac juga dong kak,2025-11-26T11:18:53Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC4hu-mq9BmeeF5eKPwA59rg,@novelian.k1122,Always sukak bange ❤🙌🏻,2025-11-26T11:11:33Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC4KOyvh1hozY5LLNK6hA84Q,@lejenoo0,aaaa lagu lany😍🤍🤍,2025-11-26T10:54:49Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCvoZvAYx43AoiIfbG3on3RQ,@sulistia_official,Selalu nungguin video baru nyaaa❤,2025-11-26T10:48:06Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCrOrcMBh2EtBJ9UM7pVbzYA,@pandaboom1940,Mantappp langsung dapat notif langsung buka YouTube,2025-11-26T10:42:57Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCQRSs9viGHKDaIGibaaqrVA,@Ambul_DongHua,"Ahhh telat dikit
Ga dikasih notif bjir😂",2025-11-26T10:38:03Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCFayui-ndFf7Bug0SiveTHg,@mootiy,njir ada lagu cwk guweh,2025-11-26T10:34:34Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCN1axaQLoyMHAHKkgpabZbw,@mhmmddvs9365,"Part terakhir nya buset meleleh, bagus banget❤❤❤",2025-11-26T10:25:18Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCPavKBVwf5KPy4gYU38Bk2Q,@rdwzx._,"Salah satu sing-off terbaik di tahun ini, bener2 enak bgt didenger",2025-11-26T10:23:58Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCi6LFeLHmNuuKUY2dcjohtQ,@megatrone99,tes,2025-11-26T10:22:02Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCCKZgFbZsG7vk_bfBs9Lawg,@AniliaLia-x9p,Gw nyakin mereka pacaran 🤭,2025-11-26T10:17:33Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCb3vQfWOhRhC2BVIo7z3IfA,@ManzSkuyy-30,Mantap bang,2025-11-26T10:06:34Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCaaGkRcqMkh68yRtHwlgYyw,@HaechanLeeGirlfriend,next sing off add lagu babymonster dong kak reza,2025-11-26T10:05:56Z,1,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCxeAD-LA0cvy3z5vNgZgqng,@rakyatbikinibottom-r1l,Nunggu Multo doang wkwkwk,2025-11-26T10:05:07Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCbkR_GCfILCAtF8N57ZpJ6A,@kinderjoy_0412,💗💗💗,2025-11-26T10:03:56Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCmZOut678GbPHydXSW4GGDg,@sukakamu5541,"Keren sih ,semoga trending..",2025-11-26T09:55:30Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCfSrITEC7LUslZT2KlwJ0uQ,@ainirasyidah7195,very relaxing music 😊❤❤❤,2025-11-26T09:44:43Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC84Z-jzxWF8gmIAQxn6GGFw,@riezwu,"Hai Eltasya senang banget lihat kamu duet sama Reza lagi, semoga sukses selalu buat kalian berdua & selalu berkarya ya 😊",2025-11-26T09:23:22Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCVm1NZLqfHl_T41vu3XN4WQ,@chrisjohn2787,2:47 hearts2hearts lagiiii❤❤,2025-11-26T09:11:41Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCUYp9KDEswoBnOM3K6s6bEQ,@evantiaaprilhertina26,Paling suka kalo kak reza colab sm kak tasya soalnya cocok bgt suaranya 🥹❤️,2025-11-26T09:06:52Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCm9CM1G-4uOQUX-m6pNp0Gw,@nitaquranisari1031,Entah mengapa..blm ada yg sepower Sing off 11🙏🏻,2025-11-26T09:06:06Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCIGGyrk3f4tAj-10dOmAVZQ,@therealrealyouu,❤❤❤❤,2025-11-26T09:01:26Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCaCWpEDiXEogHkQSKHm-4rg,@PaiAPpL3,omagahh,2025-11-26T08:54:12Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCa8lIJilbKg6uUOyl6aCw-w,@ahyeonleigh,watching from the Philippines. the way they sang the multo woah goosebumps they gave justice to the song ! ❤️‍🔥,2025-11-26T08:47:32Z,2,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC0-H475aFB3N80RtbMlPZpg,@frh1426,Guys ini base musiknya pake lagu apa ya?,2025-11-26T08:31:50Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCYIsemfAccmMRZ4p9k3_9DQ,@AzizahMukhtar,"agak terlalu op suara ceweknya pas Reza nyanyiin lagu terbuang dalam waktu,jadi gak kedengaran",2025-11-26T08:28:26Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCikeae7KmTh0eKGdEFtYd5A,@dwi6941,🎉🎉🎉,2025-11-26T08:28:03Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCk0b1PiJSm2fFGYajT1_QMw,@njnoyadaublle-ds4lo,Kak Reza aku kangen kak Reza duet ma kak merriam eka❤❤❤❤😢,2025-11-26T08:25:50Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCclkEI8w-Tn4DaWPLiDN2gQ,@andrilesmana9895,Mantapnyo,2025-11-26T08:08:13Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCa6LgKfB6TJ3_i-Lr7p2Pag,@dinargb,lovee kak ejaaaaaaa❤❤❤,2025-11-26T08:02:27Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCQolrlacgKfxMlOVhGWyWpA,@yocalm3,"Kebiasaan scroll tiktok ngelikenya di dlm video
eh malah ke pause videonya 
Ini kan youtube  hehehe :v",2025-11-26T08:01:27Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCwluOfBtiFnE7j4x7N9VKUA,@Amelia-story,akhirnya setelah sekian lamaaaa,2025-11-26T07:55:43Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCIixAfqCi6tzixP2W4viM9w,@denayuyunistp4450,coba sama ka shadira deh kak,2025-11-26T07:41:35Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCQ0IQ69N9nzyi4-K-y5SbrA,@AnakBandCover,"Seperti biasa, enak bgt masuk ke telinga ❤",2025-11-26T07:33:43Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCzIluVMSSOqwBtTq4e10Q-Q,@nurhidayah1199,Kalau tiba-tiba SAH Aamiin sihh hehe cocok sih 😅🙏,2025-11-26T07:28:31Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UC9Q8g13TDE77QOQVFV-irZg,@AnSamMalAbAb,Yang ditunggu-tunggu 🎉,2025-11-26T07:27:16Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCENiXLV8PbDfCgla4F4Ds7Q,@HOKI777_TV,"akhirnya kembali ke setelan kalem !!!
sumpah gua suka banget yang style begini daripada hipdut kek belakangan belakangan ini....",2025-11-26T07:21:16Z,520,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCeVJkbDWU15pSTk0ooeRkuQ,@revano-h1f,Ini yang gua cari ❤🎉,2025-11-26T07:21:13Z,0,
IaoPWD4I9JM,"SING-OFF TIKTOK SONGS 25 (Multo, Tor Monitor Ketua, Manchild) vs @EltasyaNatasha",UCdls6ZfDpDNN6SD1prLSvuQ,@roisktunes123,Kok lama gak upload kak?😊,2025-11-26T07:18:37Z,0,
