video_id;video_title;user_id;author_name;comment_text;timestamp;like_count;label
ES9oYbzYCh8;ILLIT (아일릿) 'NOT CUTE ANYMORE’ Performance Film;UCXvyu1GuZqNLxD62sl86Ybw;@vinnythelegend;yunah looks so much better with bangs;2025-11-26T19:35:08Z;0;0
ES9oYbzYCh8;ILLIT (아일릿) 'NOT CUTE ANYMORE’ Performance Film;UCoJ0-D1GS-q5R-eGY6DQo9A;@chasper;better than 24th;2025-11-26T17:49:53Z;0;0
N14rmI7didg;Afgan - Sampai Jumpa | Official Music Video;UCiRPbyEMHAdHc9FTmgxhLLQ;@viviaryanti9248;Klo untuk soal gagal & kekalahan...kak Afgan mah emg pemenang & jagoannya 😭😭👍;2025-11-26T14:02:16Z;5;0
N14rmI7didg;Afgan - Sampai Jumpa | Official Music Video;UCj4BNk3yBXcAOrJKAa9rB9w;@HaziqFalah-pr5ss;Sedih bet;2025-11-26T07:50:27Z;0;0
_WNjA2JyXiA;OFFICIAL TEASER TRAILER - PELANGI DI MARS (RAINBOW ON MARS);UCAbBqIigjkmJZVWxjZm9_OQ;@isabwz;GILEEEE GACOR GINI NGAPA SEPI;2025-11-26T17:15:34Z;0;0
_WNjA2JyXiA;OFFICIAL TEASER TRAILER - PELANGI DI MARS (RAINBOW ON MARS);UCzxq1Nm8UdxWYLgPTw6iRyA;@Niqhtbot;MERAH PUTIH ONE FOR ALL MENANGIS MELIHAT INI 😂;2025-11-26T14:02:26Z;0;0
_WNjA2JyXiA;OFFICIAL TEASER TRAILER - PELANGI DI MARS (RAINBOW ON MARS);UClaV5q-UH2VZ0Gv5YtV0Jig;@Pneumono_ultramicroscopic;better than merah putih one for all;2025-11-26T12:19:01Z;0;0
_WNjA2JyXiA;OFFICIAL TEASER TRAILER - PELANGI DI MARS (RAINBOW ON MARS);UCKYV2VaWva1i1COZo76OeqA;@dapmuraik;merinding, ini kah era kebangkitan perfilman Indonesia?? bbrp tahun ke belakang film2 lokal banyak bet yg bagus🦾;2025-11-26T10:56:54Z;0;0
_WNjA2JyXiA;OFFICIAL TEASER TRAILER - PELANGI DI MARS (RAINBOW ON MARS);UCf72bg6U1E1KF-AOi5kVvhg;@helmynasution8923;Manteb bet ini;2025-11-26T10:31:27Z;0;0
_WNjA2JyXiA;OFFICIAL TEASER TRAILER - PELANGI DI MARS (RAINBOW ON MARS);UCjgSy4HOASDMpTAYyaVox5w;@isromuhamad7775;"Maaf gua tiba2 kepikiran ""segarkan harimu dengan MARJAN"" rayakan kemenangan";2025-11-26T08:30:19Z;0;0
R0F_M2GUq8M;AKHIRNYA BUKA SEMUA TOKO DAN BELI MOBIL UNDIAN! Mall Simulator TAMAT;UClpjHcYZrvidznZW-pfLetQ;@thắnglýcúc1977;Gila, ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 bikin nagih! Ceritanya dalam, visualnya kece, dan kemenangannya bikin kaget. Wajib coba! 🔥;2025-11-26T19:23:23Z;0;1
R0F_M2GUq8M;AKHIRNYA BUKA SEMUA TOKO DAN BELI MOBIL UNDIAN! Mall Simulator TAMAT;UCh2HQCQ1Yh_EkB7qgoGDL2w;@HuyChuMạnh.8804;❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 emang next level! Nggak cuma soal menang, tapi pengalaman yang nyentuh hati. Ceritanya inspiratif abis! 💖;2025-11-26T19:20:01Z;0;1
R0F_M2GUq8M;AKHIRNYA BUKA SEMUA TOKO DAN BELI MOBIL UNDIAN! Mall Simulator TAMAT;UCWuLyxLQJ_vYgSq2_6UnYOA;@dũngvươngthị1979;Gak sabar share ke temen soal ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴! Ceritanya bikin penasaran, kemenangannya bikin happy, dan visualnya top! ❤️;2025-11-26T19:19:56Z;0;1
R0F_M2GUq8M;AKHIRNYA BUKA SEMUA TOKO DAN BELI MOBIL UNDIAN! Mall Simulator TAMAT;UC1BfS0YfmrnjUXrVDT5TC6A;@thininhZbá;Wow, ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 bener-bener beda! Visualnya ciamik, ceritanya mengalir, dan kemenangannya bikin hati berbunga. Harus main sekarang! ❤️;2025-11-26T19:18:07Z;0;1
R0F_M2GUq8M;AKHIRNYA BUKA SEMUA TOKO DAN BELI MOBIL UNDIAN! Mall Simulator TAMAT;UC04haS_negCyuo9tFf6MJxA;@Ngọc.Lã.Ngọc;Subhanallah, ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 menghadirkan pengalaman gaming yang luar biasa! Narasinya inspiratif, gameplay-nya mulus, dan kemenangannya bikin jantungan. Rekomendasi banget! 🚀;2025-11-26T19:15:16Z;0;1
R0F_M2GUq8M;AKHIRNYA BUKA SEMUA TOKO DAN BELI MOBIL UNDIAN! Mall Simulator TAMAT;UCaZcWkQkL5I5GuhYORD9Owg;@utriest;sedih bet sedih;2025-11-26T14:32:40Z;0;0
R0F_M2GUq8M;AKHIRNYA BUKA SEMUA TOKO DAN BELI MOBIL UNDIAN! Mall Simulator TAMAT;UCoBsO87Pm2Ize9hj2ol6gtw;@RizzfChandd;perjalanan panjang dari pendapatan yang sedikit hingga terbeli Lamborgini, W bang windah aku menangis sampai muncrat muncrat air mataku😢;2025-11-26T13:59:17Z;1;0
R0F_M2GUq8M;AKHIRNYA BUKA SEMUA TOKO DAN BELI MOBIL UNDIAN! Mall Simulator TAMAT;UC1h-jiV5AdOANiqzX45Db0A;@gilangprayitno22;Bang kalo lisense nya belum full dan hutang masih banyak belum resmi TAMAT Bang😡;2025-11-26T13:58:05Z;29;0
R0F_M2GUq8M;AKHIRNYA BUKA SEMUA TOKO DAN BELI MOBIL UNDIAN! Mall Simulator TAMAT;UC65wcrGeYoyDILfNw4aaXyw;@andriandwiirfandi912;Justru disitu letak asiknya, W perintis gacorr🔥🔥🔥🔥;2025-11-26T13:57:52Z;1;0
KDV7APGS8cA;BOCORAN TRAILER FULL CINTA SEDALAM RINDU RABU! TERBONGKAR! AKHIRNYA SEMUA TAU ALUNA ANAK OMAR! SHOCK;UCgHjx-o2zsX7BC3Sy2qe6jw;@WiwinWidaningsih-t5e;betul kalau pisah sama aksi udah ga usah di tonton lgi;2025-11-26T11:50:30Z;0;0
zT8YAa8JrRs;MIPAN & ZUZUZU TERKENA KUTUKAN MENJADI IBLIS PALING MENGERIKAN DI MINECRAFT! SEREM BANGET;UCItWrS6gOKktrYQ0EwqFukg;@AbiMufid-sj3yw;Aaahhhh Serem bgt Mipan Zuzuzu dan Om Kena Terkutuk Iblis😮..Karna Kena Petir Kaabuurr😵😮😯;2025-11-26T13:16:00Z;2;0
zT8YAa8JrRs;MIPAN & ZUZUZU TERKENA KUTUKAN MENJADI IBLIS PALING MENGERIKAN DI MINECRAFT! SEREM BANGET;UCgvn1JlRlLEd63d01KJWVjQ;@leenayara037;😢😢😢😢 Om jangan pergi ini kenapa sih petir ganggu banget zuzunya jadi hantu kan ih merinding😢 tapi om Ipan susu-susu jangan pergi ke kota ini villager nya jahat aku udah bohong kepada villager;2025-11-26T08:51:14Z;0;0
ZaUpdXES_w8;TAMU UNDANGAN - LINDA AYUNDA - SIMPATIK MUSIC OFFICIAL;UCG7Gc-Hld87iX002Nlacyqg;@operatorsoundsystem7076;Mantap betul lagu nya🎉;2025-11-26T08:17:34Z;7;0
qp2cGAoBqVA;Esok Tanpa Ibu - Teaser Trailer;UCujYSqCyFZ-Pv6BWSB8jO4Q;@MatsallehPalatao;ahirnya film drama Indonesia naik kelas, bukan sekedar cinta monyet cringe tapi cinta sebetulnya ke orangtua;2025-11-26T12:08:20Z;22;0
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UC4nyHTVr6ZVg_-rPDhoaWGg;@camarakhalifa;Nggak nyangka member baru bisa menang 20jt di ➡️ ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️;2025-11-26T08:18:27Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UCLuQSk5sS3binpIe9vF-svg;@npdthilina9962;Kirain depo 20k bakal zonk di ✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟, eh malah di kasih 37jt   🔥;2025-11-26T08:18:26Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UC82Z6h4-gLSgGMJ8oDbC0cg;@SantoRoy-ny8ru;Member baru✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟 nih, gak nyangka langsung dikasih hoki 😍;2025-11-26T08:18:26Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UCcdl14N_YVGQRTF93-pfbYg;@كرتونديزني;WD cair cuma 5 menit, pelayanan cepat banget hanya ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️;2025-11-26T08:16:03Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UCPkE_OEDK301JUv3MYqLilA;@itscoton;Baru join sore ini, udah WD 30jt 🤯 Nggak nyangka! ❤️🛑GA 𝐑𝐔𝐃a 𝐇𝐎 KI🛑❤️;2025-11-26T08:16:03Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UCPDhvpwsLw4oFiXk7L1ZGww;@RustamAdhikariji;WD cair cuma 5 menit, pelayanan cepat banget hanya ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️;2025-11-26T08:15:44Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UCccQFwciUJjTshQwDbhNtBA;@Victormathias233;Kirain depo 20k bakal zonk di ✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟, eh malah di kasih 37jt   🔥;2025-11-26T08:15:43Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UCVjneSSdgPKhFQxqlyHWgfw;@armyarmy-t5b;Gila hoki! Main modal receh malah tembus 20jt ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️;2025-11-26T08:15:37Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UChs0CxoeHOP8b32AUXY1B9A;@samirabernas2113;✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟puterannya slay bro Member baru depo 25k dikira ZOONK, puteran trakHIR malah di kasih maxwin 🎉😛;2025-11-26T08:14:39Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UCx1Nzo8PQMgRZg5K-7jPdLQ;@simisimi-Enjoyableofficial;Baru join gak sampai sejam udah pecah maxwin 😭🎉GA 𝐑𝐔𝐃a 𝐇𝐎 KI⚡️;2025-11-26T08:14:30Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UCcsR55dI-l1cGFj6bMMJW4Q;@profitmakersch;Dari modal receh, hasilnya bikin kaget!❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️;2025-11-26T08:10:51Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UC-__nbwrzzpADvejVU6G8Mw;@BouncerLabrador;❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️Gak nyangka banget, scatter turun bertubi-tubi! 🎰;2025-11-26T08:10:47Z;158;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UC7xxMPUdwr66Wbb0B4LP_eQ;@PhillipsLeandro;enak kan? pdahal modal receh malah jadi jutaan main di Gar uda Hoki;2025-11-26T05:22:01Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UCuM7-ucszFeq6yyTps-b-6g;@WrightJulia-h4c;GA RU DA HO KI menang lebih mudah❤;2025-11-26T05:21:27Z;0;1
ph92gKrxBWI;SEMUA STEAL A BRAINROT BERTEMU DENGAN ANAK BAYI MEREKA !! Feat @sapipurba Roblox;UCVKiQTt9J6mzkh7U4wGgwPQ;@RuizJózef;kaga boong bree pertama kali maxwin itu di Ga ru da Hoki;2025-11-26T05:21:05Z;0;1
fn91M-Q58ac;SAMPITAK/WITO - KALAH WETON (OFFICIAL LIVE MUSIC VIDEO) | DC MUSIK;UCcuIskcj1e10qmplwFo-ywg;@TerriKing-g6g;Tim yang habis nonton mas Ado langsung depow main keGa ru da-Ho ki🎉🎉;2025-11-26T13:30:05Z;0;1
fn91M-Q58ac;SAMPITAK/WITO - KALAH WETON (OFFICIAL LIVE MUSIC VIDEO) | DC MUSIK;UCSYaygmaoiHnF_qSRjgWBlg;@AnnaRaymond-s2g;The real tergacorGaruda Ho ki Asiikk parah;2025-11-26T13:29:47Z;229;1
fn91M-Q58ac;SAMPITAK/WITO - KALAH WETON (OFFICIAL LIVE MUSIC VIDEO) | DC MUSIK;UCEN3vuBN4FXK49thZuJsuAQ;@BrittanySilva-s6p;Jujur, Janggal si depo kecil wd 56jt diGaruda-Ho ki😍🔥;2025-11-26T13:29:34Z;0;1
fn91M-Q58ac;SAMPITAK/WITO - KALAH WETON (OFFICIAL LIVE MUSIC VIDEO) | DC MUSIK;UCphoOVNg9dSIhprZi3ULwPQ;@PatriciaPayne-c3o;Gua pernah maenin mahjong-Garuda Ho ki 42juta gua jepe😎;2025-11-26T13:29:18Z;0;1
fn91M-Q58ac;SAMPITAK/WITO - KALAH WETON (OFFICIAL LIVE MUSIC VIDEO) | DC MUSIK;UCc2B24qwWykQ93zEYEhErRQ;@FajarAjiputranto-p4l;Iki mantep wayah tenar orak nantangi wong koyok ribet kletong;2025-11-26T09:04:29Z;0;0
deVH56b8iYg;Super Bear Adventure Tapi Minecraft?;UC6MVlY04uGx25IpVIHkNr0g;@putrigladis7792;Itu versi beta?😊😊😊❤❤❤;2025-11-26T07:31:46Z;2;0
_tM0JsM39_E;KITA TIDUR DI TEPI JURANG PALING BERBAHAYA DI MINECRAFT!!;UCnCHWT4b4ReqMngbDtgaCzQ;@AsapaArsa;Nilainya 9990😊😊😊😊😊 bang feri yang pemenangnya;2025-11-26T09:21:24Z;1;0
_tM0JsM39_E;KITA TIDUR DI TEPI JURANG PALING BERBAHAYA DI MINECRAFT!!;UCq_lEjVfTlI2REN5JJpg48w;@ShintaSefa;Ferix nily 1235885993192749384;2025-11-26T07:11:54Z;0;0
_tM0JsM39_E;KITA TIDUR DI TEPI JURANG PALING BERBAHAYA DI MINECRAFT!!;UCYjCPM6rFDCNhrZ1Mz6-n3w;@AlayCr7-y4s7j;Kezri 88 ferix 100 ciko 10000m triliun;2025-11-26T05:33:23Z;1;0
DReEBiTiJjA;PERANG BESAR !! PENYELAMATAN KELUARGA !! SIAPA DIA ?? GTA 5 ROLEPLAY;UCn2aY0aDA5nqUY_w2LnOBoA;@RifaldyArifin;Betul bangjo itu BOBY;2025-11-26T15:01:43Z;0;0
Wz1A4P8sVU4;Aku Tambahin Brainrot KELMOKEL di Steal a Brainrot!;UCg8LtPh8ItburMOqBVWZDaw;@marfadit_gemer27;pak temen ku mau buat game di roblox game nya bertahan hidup 99 malam di pulau dinosaurus 😊;2025-11-26T22:47:22Z;7;0
TVqEwvbZP30;RIIZE 라이즈 'Fame' MV;UCbrZThbIbNbf7rf7JBMweGg;@merymariam1788;Udh pake ads keknya langsung kenceng. Sebel bet kemaren lambat bgt;2025-11-26T23:23:55Z;5;0
TVqEwvbZP30;RIIZE 라이즈 'Fame' MV;UCGYTeQQNPF5HQJZp0QE7pVw;@Rooh143Ntc;Eunseok voice so hot wooow like felix and SB19 Ken. Care on hater hate because you are change to better. Don't care about hater this voice change you life 🔥😎;2025-11-26T22:38:44Z;7;0
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UCGF1QgQu1vzuYSBibTWyXNA;@calvindavid3096;Baru join sore ini, udah WD 30jt 🤯 Nggak nyangka! ❤️🛑GA 𝐑𝐔𝐃a 𝐇𝐎 KI🛑❤️;2025-11-26T08:21:35Z;0;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UCwZ4-hVfFId3T5Ie_85AnLQ;@RanjuMagar-gx3fr;Kirain depo 20k bakal zonk di ✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟, eh malah di kasih 37jt   🔥;2025-11-26T08:20:19Z;0;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UCk5iQuIp2bnbbmrozBVgagg;@Up-to-date.shorts1;WD cair cuma 5 menit, pelayanan cepat banget hanya ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️;2025-11-26T08:17:54Z;0;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UCDUOGK5Xwa8OZFfZmAG3SSQ;@TrollFacePBG;Gila hoki! Main modal receh malah tembus 20jt ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️;2025-11-26T08:17:53Z;0;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UC8uKym066fN9Kw-cpCeQw3w;@DoubleMeaningGamer07;✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟puterannya slay bro Member baru depo 25k dikira ZOONK, puteran trakHIR malah di kasih maxwin 🎉😛;2025-11-26T08:15:59Z;0;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UCeUhuE6551xxlR2OiHNLxsg;@basychannel;Dari modal receh, hasilnya bikin kaget!❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️;2025-11-26T08:14:34Z;0;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UC4oFl-OmduhN9LXuNfLGyHQ;@FunnyStickGuys;Member baru✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟 nih, gak nyangka langsung dikasih hoki 😍;2025-11-26T08:14:34Z;0;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UC93TW-e8d4QjN3cUmmMVYjA;@yahwehgeneration1508;Baru join gak sampai sejam udah pecah maxwin 😭🎉GA 𝐑𝐔𝐃a 𝐇𝐎 KI⚡️;2025-11-26T08:14:34Z;0;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UCVekRPXC_m6dshobegmtZXg;@MuhammadZubair-nm7cm;❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️Gak nyangka banget, scatter turun bertubi-tubi! 🎰;2025-11-26T08:12:45Z;0;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UCFwXDp1X65sd-2gqwl4A7PA;@thmai_9195;GA RU DA HO KI menang lebih mudah❤;2025-11-26T05:37:01Z;0;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UCbjkm3EQjkErsbE2hjdqWZw;@maian_9043;kaga boong bree pertama kali maxwin itu di Ga ru da Hoki;2025-11-26T05:36:39Z;1;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UChNX2MuNGrh9-xDAmGesT5g;@phmlan.5947;Pokonya rekomendasi buat yg suka aja kalo main mending di Ga ru da Hoki broo;2025-11-26T05:36:36Z;1;1
vSB6oJycxMA;MIPAN & ZUZUZU Tantangan Buat Rumah Aman Dari Cacing Monster Yang Lapar! ROBLOX;UCaBVXZx11NvPSfGC_tS1m2g;@hongbhnh.4913;enak kan? pdahal modal receh malah jadi jutaan main di Gar uda Hoki;2025-11-26T05:36:33Z;0;1
roxB5XjXTpw;Masuk Ke Dalam Anomali Brainrot ?!! [Roblox Indonesia];UCNV8zHf9cahaPu9UTPIb95w;@SyadzaNurAuliaPutri;kak kei lucu banget terbang nya kebetulan gercep ce;2025-11-26T14:27:27Z;0;0
roxB5XjXTpw;Masuk Ke Dalam Anomali Brainrot ?!! [Roblox Indonesia];UCGCudgFGMaEzBDgnKwOhrfA;@WayneLopez-w4p;Pokonya rekomendasi buat yg suka aja kalo main mending di Ga ru da Hoki broo;2025-11-26T13:23:08Z;0;1
roxB5XjXTpw;Masuk Ke Dalam Anomali Brainrot ?!! [Roblox Indonesia];UChly3mCXJidqpYCnulgnQ5w;@JihanShabira-h5c;777keikeicantik.❤akujihankak;2025-11-26T11:37:06Z;0;0
roxB5XjXTpw;Masuk Ke Dalam Anomali Brainrot ?!! [Roblox Indonesia];UCUrOyO-IEHT_B-Bm-FwXh7w;@nadiayumnasalsabila2333;Hoki banget kak;2025-11-26T07:03:47Z;0;0
ion1KHiZ46Y;JASAMU GURU - Rajuli Almaseid;UCov0RZczfTWzcWcIZRU6Pqg;@Apriani-e9h;super baik pokoknya 𝐕𝐎𝐋𝐈𝟒𝐃 ,modal receh bisa jadi sultan🥰🎉🎉;2025-11-26T03:52:49Z;0;1
2KfkWqRHyVE;DJ HITAM HITAM BEGINI TAPI BUKAN DI HATI • PRODUK TIMUR • VIRAL TIKTOK 2025 ( Yordan Remix Scr );UCXXgaUGewc67kpbBuHF-CKg;@djlivofxlite;Gacor;2025-11-25T14:38:19Z;1;0
dHHnsg6tnW4;Yeni Inka X Garryn - NGUPAYAKNE | Live OJING (Official Music Yi Production);UCxP__FBJ-2QqiKQczgGo1Nw;@lindayuliantimelindasari5126;Good voice.... Depok hadir Mba inka & Mas Garryn🥰🥰🥰🥰;2025-11-25T15:33:22Z;2;0
_cAqtEWGbs4;GEDENYOOO!! Survival 50 Hari di Atas RAKIT & Lawan BLOOP Raksasa? 🥶🐟🥶 | 50 Days on a Raft Indonesia;UCqEUgnHOAsnYgZnmmA-njcw;@bimzz_jawa;bg hayo aku dapet meowl yg 1% bg mau ku kasih gk bg kasih pertemanan nama ku bima28882;2025-11-26T07:10:46Z;0;1
_cAqtEWGbs4;GEDENYOOO!! Survival 50 Hari di Atas RAKIT & Lawan BLOOP Raksasa? 🥶🐟🥶 | 50 Days on a Raft Indonesia;UC3zg1Sm2gHKrSVSujLeJUUw;@Gojo-405-zn5;Bang tolong main jump showdowns karena udah ada karakter yang baru yaitu namanya chara;2025-11-26T06:39:34Z;2;0
SOBS-YF05cU;Tipe-X - Beda Zaman (Official Music Video);UC46rINrHoQ12dgdaYwjA-6g;@adamsanova7303;Semoga gacor,,,,;2025-11-26T13:30:38Z;0;0
