video_id,video_title,user_id,author_name,comment_text,timestamp,like_count,label
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCiJ2wdbF49BjiufmJkNObzw,@RuthJones-gv8og,🎉🎉🎉Congratulations #Raja🎉🎉🎉,2024-09-11T21:07:24Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCNaR9cFPwo8z9Cldo3h1qGg,@42_rus85,Instant $5k loss feature 😂😂😂,2024-10-05T01:10:46Z,2,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCmB7ZfgTiosI0R7cH01YALw,@aaronsmith4806,"Master class. The answer to the classic question, how to win 10 grand in 10 seconds",2024-08-08T17:40:48Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCgoc8GeCOKYYSAlF1ox05_g,@silverdawn2767,I played the regular non buy a bonus of this last night and got a triple pop didn't land a single coin but still managed to hit $300 on a 1.76 bet but again not one coin landed it was literally just the initial in blue coin and the collet all made the bonus decent,2024-08-05T18:19:36Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC59d3-g37_0GhBIRUxoOXvA,@bradparker7069,My ex mother in law would have come home from Vegas and bragged about winning 10k!,2024-08-11T02:27:23Z,4,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCthOvx8yxT54E3Wt_TqMHbg,@arrowbuchanan,"What I see you and others betting,  that's the biggest.   I'm like those randoms you see betting min bet 😂😂😂giving the casino all my money",2024-08-04T20:19:57Z,3,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCD5khPJV2zoMazo63ys5WXg,@alwaysfishhard4953,what a bargain,2024-10-26T03:39:50Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCGowbF_EUxLtY2_f79sy0fQ,@richardkimmorley6384,I have never seen anyone get more then the bet when buying the nonus,2024-09-16T04:15:37Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCKnu4_6z-D92NggO_C_fWGw,@m09d_yt,bros gonna win a gazillion dollars 🤑🤑🤑,2024-09-12T18:44:37Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCiSeQWIAxOupFPA9yOpHCFQ,@darnellforeman1258,HUGE CONGRATS,2024-08-06T13:23:22Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC1IZZuIeOgraYkzlcQVHLxQ,@henrylance7589,"Vegas Matt I believe did the exact same game I think his profit was just over $100 on the $15,000 spins",2024-08-06T14:17:39Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCF0uzaYxkPqY_TcYrRUmIGw,@carmeldunham5189,My nerves were on fire😮,2024-08-05T03:38:16Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCSBD49MWIc5goinE3nysnXQ,@devam1987,Imagine having to pay taxes on a $5000 losing spin,2024-08-25T13:26:59Z,2,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCoLYJe53EK1wta539Yp_UNw,@lauragrinlinton2464,Good for you raja,2024-09-05T22:51:38Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC9R3GJiwTfGleNhTkhLtOKA,@lisa196409,"If I spend $15,000 I better win something😂",2024-09-24T18:37:03Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCmTxZR_7Dctq8W9lxr-8Nng,@alioop6033,"When you pay $15K (or whatever the amount) for a bonus, what does the multiplier on the bet/win become?  I don't get this, since it seems every win is so low.  Wins certainly don't appear to reflect a $15K bet.  Will someone explain how the $ amount on the guaranteed bonus affects the wins?  Thanks!",2024-10-05T01:04:32Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC7t2cQ__p2wDyvXVQbzJsmw,@MardjRamirez,CRAZY!,2024-10-26T14:45:42Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC6rgejYJz4_lA8qUIeIMynw,@flopsweat,PUT THAT on red or black,2024-09-24T17:22:58Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCxCWDIoTGp3k_2Wn4pwX54w,@MarioAgger,Nice -5k gj,2024-08-15T10:27:53Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCYW8jd1_ovdA5XWJ3O33fhQ,@Crossfi23,Share your blessings,2024-09-03T19:08:56Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCLtX5o3M-1wlmxxooRFF2Xw,@southbronxpapi9632,But a bonus is a rip off,2024-08-04T22:56:23Z,6,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCQ8_bAz4NOletycQBu8cTeA,@averygentry35,Got effed on that,2024-09-10T04:45:28Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCyFdvFCzNMejjjMSE04rAyQ,@oliveribanez6935,"you could get the same result on small bets , but I was kinda hoping it hit big too.",2024-08-14T13:27:50Z,0,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCprMp-8MOKW7N6JzreEn3oA,@pghpapi7294,If I had 15K it wouldn't be on slots..,2024-09-09T21:19:41Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCfLJVoN54bEItrYEWPopetw,@JustSomeGuyWithHalfAMoustache,Thats why dont put in more than a few hundred thinking you'd double your profit,2025-02-17T00:28:55Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCunYDJeWaTc3rXdr5Md0oog,@cheriamor84,"buying the bonus is always disappointing
 glad everyone shows this honest outcome so I know walk past this machine",2024-08-29T12:38:23Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC559hBD1H5_3n7sr_FIe6Iw,@rawasbarawas4816,he won the lost winning,2024-11-15T15:35:38Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCtEn6pIaysckz2djd7sGhRg,@evadale1500,Must be nice they have that kind of money to put in a machine,2024-11-20T03:38:01Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC5VGWtaQ41fj1hWbETBsTng,@JaheimRodgers,That’s a pretty cool way to loose 5k,2025-10-25T03:30:42Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCaxqGDnXnFe4sI1orGPnIUw,@angelafries501,Congratulstipns,2024-08-05T22:19:04Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCxCXPlxVmrXNjAz5IBbzG4g,@roberthirt6594,On the screen was 18.306 $ coin jackpot....🤔 then how? ...10.000 $,2024-08-09T18:47:08Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCVIencaFzj1gjY56AS03iOQ,@sungsroh1192,Of course…. Casino never loses. That’s - 4.7k😅😅😅😅,2024-09-09T12:52:06Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCm_QEpm7CBjw6jkG2HOnnfQ,@drewgrows7765,Rigged games,2024-08-07T07:12:31Z,3,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCsTSTONrg9HWFP_MAHaEX3Q,@Mw2-outlaw187,"Y is there 15000.on the bet?
I'm curious? And why not fly random followers out that would be awsome for content!",2024-09-21T20:15:02Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCpxP6PRYHZtQvQBJuia9i4g,@Kalki1122,Congrats on your 10k 😅,2024-08-07T13:13:44Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCHFCF-hykBCkmCA7_8ENPzw,@kevintd9900,The godamn bonus is 15k there’s 15 holes and they’re giving you balls worth less than 70$,2024-08-07T15:31:00Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCV9pAyMZRZsjUsxNjE8aSmw,@Potrvlb,Ouch 😮,2024-08-06T21:09:40Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCcwqakvmCNFKBBoZ_rjifZg,@bdawg2892,"Gamblers be like “money back, run it back”",2024-10-24T06:56:18Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCXUrYrk_j4wrVKrATBgQszA,@jjj1008,I find anytime I buy the bonus I only come out even or losing.,2024-08-11T01:59:41Z,0,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC1qYjYNz0YUI9Yn7A8BdQXg,@patricklinnehan8106,So you lost 5grand ???? Well done,2024-08-06T22:24:03Z,2,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCpSxn79xLX1AsfW2_-d49bA,@hautehussey,The buy a bonus doesn’t seem priced right. Two jackpots and only three missing spots and still lost a third of your buy in?!,2024-09-27T10:59:40Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCr5Tz0FROUxnHWqASmhO-Nw,@kittshausman6191,I did but . Alway lose 😅😅😅,2024-08-06T16:38:17Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCBWF2_DJmpmv0MPgOvCqL_g,@headlesspokerllc.3323,Only lost 5k. Not bad 🤔,2024-08-10T14:26:37Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCtCMFyttXRpzKJ_tx9WW-MA,@ScooterSlotAndScratchers,That’s a $5k loss😂😂,2024-08-08T09:42:52Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC1HDMibiiYNk9vJ7v-hcBCQ,@flaco0213able,That game sucks when u buys the feature. It always eats the people's money,2024-08-05T21:00:07Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCXTYKo_pKjEOBBQl4Xc-0yA,@jillianmccoll8073,And you lost $5000 hmmmm not really worth it,2024-08-05T05:21:19Z,2,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCnfy4Oef9pv06S2cYrwtdHg,@teal-rq8bp,Add the coins on the screen doesn't it amount to more then 10 thousand? Your winnings?,2025-07-18T04:28:04Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC1zxOTvuRmvvTSFMEn4Tp-A,@Waterking12345,Vegas Matt did it first,2024-08-09T22:23:57Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCVOa1otDVaNvcFm3WstsM2g,@Davidlw360,Lost 5k and pay taxes on 10k win .. nice,2024-08-07T00:06:48Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCcktqjtjHjz3w56kY-HczIQ,@chezzachezza7325,Really where do you get that much money from youd have to be a millionaire,2024-08-08T07:45:00Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCFQntKIRQmLec51vkxKihbQ,@AbuBakar-qw4fw,Just like dettt,2024-10-25T07:02:21Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCfHuH-rYrI85q63nBvL1Y4A,@raymurda4551,Biggest waste of 5000 dollars.... Should of played (3) hands of black jack..... Baccarat or the numbers.....,2024-09-08T21:46:25Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCEExSL2ASVQUrmJzQNSWw2w,@12dollarcereal,Do it again!,2024-08-06T02:22:22Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCjjO9hfSyMRLBASm6iGQvkg,@ashleyrodriguez6855,Eff all that lol,2024-09-23T03:31:16Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCJDzNi_lRG7eLHs8ANgvEig,@StefArce-z4k,That bet never works i trued it many times,2024-08-05T21:31:08Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCuSZVVvJXCkdztpll7kTxfg,@JaySteezyYo,"Wait, so do you still pay taxes on that hand pay?",2024-08-11T07:10:40Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCHgrt7mVd7drmAVJy8ftqrA,@MohdRichie-j1v,😊😊😊,2025-10-16T08:02:08Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCK5G4TMUwxmYuqmPmmLXVOQ,@victor_g1,lol @ game saying $10K winner when  you had to spend $15k,2024-08-05T11:02:30Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC0eIqxSiu0d1OzeTPB62_Dg,@Matthewnewman-l6u,God,2024-08-31T01:08:23Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC4JplQ4DvVffizWWsI2jwYw,@orlandozambrano8806,SANDO!,2024-08-06T22:39:02Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCfA6I17gVOz4WkrtkQlSMQQ,@Nachoprobl3m2,Just think you still need to claim that as a win on your taxes 😂😂😂😂😂,2024-08-30T01:49:32Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCLhp3axk7otKhZrciqyA5Iw,@JackGlick,Wonder what raja does for a living??,2024-09-14T19:26:45Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UC-7mT-IpqeELQAyycoBVxAw,@jmflow559,5000 in minutes gone,2024-08-15T19:03:20Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCDTYJut8KoLh70Ek0AEd8Fw,@tixzs,Dam that sucks 5k lost .you would do better betting normally. 😂,2024-09-21T13:21:18Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCx68AU1U5_RN2UftjqjfFeQ,@letianjiao3799,I mean not that bad.,2024-10-01T00:25:02Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCYZOIkYwJneO-9mDoc3KSjA,@bheath3316,Buying things like this is not wise they hardly ever profit. It’s better to play the slots you still probably want get rich but at least you will have more time to lose it .,2024-08-08T06:11:32Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCsNYMPyoEwwHBSjCqyK_j3w,@aaronfrost2648,If you got the major you might have stiill lost money thats crazy,2024-08-04T22:21:25Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCFGyBtK9ROqjCrOcRjWVO9Q,@thehowtostudios1980,dont buy bonuses you are bound to lose,2024-08-10T08:32:08Z,1,
PH7vohSXpBA,"BUYING $15,000 BONUS FEATURE LIVE! #slots #jackpot #casino",UCHzBgdIFPVVaXSwQbuvBsIQ,@SeanSmg,Paying money to pay taxes is crazy. 🤔🤷,2025-11-12T12:55:03Z,0,
